stop_name,stop_id,stop_lat,stop_lon
Singasandra,21182,12.8774,77.64704
Singasandra FLY,35786,12.87879,77.64637
Singasandra FLY,35787,12.87741,77.64708
Singena Agrahara,26489,12.83771,77.71612
Singena Agrahara,34616,12.83766,77.7161
Singena Agrahara Cross,26474,12.83499,77.719
Singena Agrahara Cross,26490,12.83498,77.71894
Singena Agrahara Cross Fruits Market,26491,12.84257,77.68718
Singena Agrahara Cross Fruits Market,35058,12.84235,77.68709
Singena Agrahara Cross Fruits Market,35304,12.84243,77.68732
Sipgere Gate,26493,12.82207,77.57724
Sipgere Gate,34617,12.82232,77.57722
Sir M Vishweshwaraiah Layout 9th Blk Mallathahalli,26495,12.96245,77.49535
Sir M Vishweshwaraiah Layout 9th Blk Mallathahalli,34618,12.96243,77.49535
Sir M Vishweshwaraiah Railway Station,35955,12.99897,77.64057
Sir M Vishweshwaraiah Railway Station,35956,12.99835,77.64109
Sir M Vishweshwaraiah Railway Station,37713,12.99966,77.64099
Sirsi Circle,21605,12.96223,77.55995
Sirsi Circle,35393,12.96038,77.55686
Sirsi Circle,35403,12.96022,77.55921
Sirsi Circle 1,23761,12.96031,77.55694
Sivanchetty Gardens,26499,12.98966,77.61539
Skylark Arcadia Sadaramangala,26505,13.00637,77.73549
Skylark Arcadia Sadaramangala,34622,13.00641,77.73551
Soladevanahalli,26522,13.00771,77.35088
Soladevanahalli,34630,13.00808,77.3509
Soladevanahalli Hesaragatta Road,26524,13.09198,77.48848
Soladevanahalli Police Station,21187,13.09335,77.48897
Soladevanahalli Police Station,21607,13.09339,77.48895
Sollepura,26528,12.83008,77.75638
Sollepura,34631,12.83007,77.75644
Solur,26532,13.07085,77.84313
Solur,34634,13.26459,77.65574
Solur,34635,13.07078,77.84309
Solur Gate,26534,13.26996,77.6563
Solur Gate,34636,13.27013,77.65629
Solur Hassan Road,36371,13.07317,77.24471
Solur Hassan Road,36372,13.07326,77.24483
Solur Railway Station,36373,13.06492,77.25694
Solur Railway Station,36374,13.06514,77.25698
Somalapura,26550,12.9689,77.86114
Somalapura,34644,12.9688,77.8613
Somanahalli,23725,12.77258,77.50358
Somanahalli,23727,12.77267,77.50359
Somanahalli Gate,35171,12.78054,77.49682
Somanahalli Gate,35187,12.78052,77.49675
Somasandra Palya,23711,12.89881,77.65121
Somasandra palya  Lake,26541,12.89949,77.64863
Somashettyhalli,34637,13.08733,77.52117
Somashettyhalli Cross,26540,13.08147,77.51724
Somashettyhalli Cross,34638,13.09288,77.52358
Somashettyhalli Cross,34639,13.09282,77.52357
Somashettyhalli Cross,34640,13.08142,77.51721
Somasundra Palya Lake,26542,12.89955,77.64881
Somathanahalli,26544,13.16917,77.76858
Somathanahalli,34641,13.16917,77.76864
Somathanahalli Gate,22498,13.1711,77.76016
Somathanahalli Gate,22499,13.17112,77.76021
Someshwara Colony Magadi,26548,12.96423,77.20785
Someshwara Colony Magadi,34643,12.96417,77.20795
Sompura,26552,12.87766,77.4966
Sompura Gate,22497,12.86207,77.77213
Sompura Gate,22500,12.86202,77.772
Sompura Gate,34645,12.86187,77.7718
Sompura Tumakur Road,26556,13.21814,77.25163
Sompura Tumakur Road,34646,13.21807,77.25141
Sonadenahalli Gate,26559,13.08776,77.80763
Sonadenahalli Gate,34647,13.08779,77.80761
Sonadenahalli Hosakote,26571,13.08995,77.80607
Sonal Garments Laggere Cross,26560,13.02158,77.52642
Sonal Garments Laggere Cross,35253,13.02152,77.52695
Sonare Doddy,26562,12.70958,77.51944
Sonare Doddy,34648,12.70958,77.51949
Sondekoppa,26564,13.02102,77.38432
Sondekoppa,34649,13.02089,77.3843
Sondekoppa Circle,26565,13.09289,77.39476
Sondekoppa Circle Nelamangala,26567,13.0921,77.39479
Sondekoppa Circle Nelamangala,34650,13.09223,77.39483
Sondekoppa Cross,26569,13.0194,77.35082
Sondekoppa Cross,34651,13.01946,77.35086
Sonnallipura,26573,13.136,77.78987
Sonnallipura,34652,13.13602,77.78981
Sonnappanahalli,22501,13.10764,77.66576
Sonnappanahalli,26575,13.15612,77.6172
Sonnappanahalli,34653,13.15615,77.61716
Sonnenahalli,26582,12.94215,77.4792
Sonnenahalli,34656,13.1977,77.50036
Sonnenahalli,34657,13.19775,77.50036
Sonnenahalli,34658,12.94205,77.47913
Sonnenahalli,36239,13.30982,77.68272
Sonnenahalli Bridge,22735,12.94197,77.48357
Sonnenahalli Bridge,30196,12.94208,77.48285
Sonnenahalli Govt Hospital,26584,13.19344,77.50225
Sonnenahalli Govt Hospital,34659,13.19348,77.50226
Sonnur Gate,26586,12.89106,77.89368
Sonnur Gate,34660,12.8911,77.89364
Sony World 100ft Road  Koramangala,22502,12.93685,77.62659
Sony World 100ft Road  Koramangala,22503,12.93793,77.62766
Sony World 80ft Road Koramangala,35103,12.93694,77.62734
Sony World 80ft Road Koramangala,35137,12.93782,77.62639
Sophiya School,23356,12.98609,77.58864
Sophiya School,24174,12.98573,77.58934
Sophiya School (KIA),36180,12.98586,77.58971
Sorahunse,26591,12.94669,77.75424
Sorahunse,34662,12.94666,77.75419
Sorahunse Gate,24198,12.9434,77.75108
Sorahunse Gate,24212,12.94331,77.75094
Soukya Hospital Junction,30404,12.98811,77.78194
Soukya Hospital Junction,33156,12.98795,77.78205
South End Circle,22504,12.93625,77.58016
South End Circle,22505,12.93717,77.57965
South End Circle,23483,12.9368,77.58128
Sowdamini Kalyana Mantapa,22506,12.88386,77.56663
Sowdamini Kalyana Mantapa,22507,12.8839,77.56669
Sowthegowdanahalli,26597,13.23108,77.73036
Sowthegowdanahalli,34665,13.23103,77.7304
Spriling School,22508,13.13772,77.74417
Spriling School,26600,13.13775,77.74418
Sri Adishakthi Temple,23360,12.85514,77.58484
Sri Adishakthi Temple,23368,12.8556,77.58514
Sri Banashankari Layout,26602,13.17154,77.55796
Sri Banashankari Layout,34666,13.17152,77.55802
Sri Bhuvaneshwari Nagara,26604,13.0552,77.60257
Sri Bhuvaneshwari Nagara,34667,13.05519,77.60245
Sri Kamadhenu Kshetra,38094,13.02419,77.4488
Sri Mata Amritanandamayi Ashram,35500,12.94618,77.48676
Sri Ramanahalli,26613,13.19505,77.56285
Sri Ramanahalli,34670,13.19517,77.56296
Sri Ramapura,26615,13.06588,77.62003
Sri Ramapura,34671,13.0659,77.61998
Sri Sai Packaging Company,26620,12.99764,77.46319
Sri Shiradi Sai Temple,26622,12.91364,77.45057
Sri Shiradi Sai Temple,34674,12.91352,77.45054
Sri Swananda Ashrama,26624,12.84396,77.49423
Sri Swananda Ashrama,34675,12.84399,77.49429
Sri Venkateshwara Nagara,26630,13.07478,77.6189
Sri Venkateshwara Nagara,34677,13.07482,77.61888
Sridhara Gudda,26633,12.89914,77.48761
Sridhara Gudda,34678,12.8992,77.48766
Srigandha Nagara,26635,13.00399,77.51009
Srigandha Nagara,34679,13.00404,77.5101
Srigandhada Kaval,22689,12.97871,77.50174
Srigandhada Kaval,26636,12.97868,77.50174
Srikanteshwara Park,22726,12.92643,77.55369
Srikanteshwara Park,35930,12.92648,77.55377
Srinagara Bus Station,21188,12.94425,77.55479
Srinavasa Temple,24189,13.00831,77.54508
Srinidhi Hotel,34681,13.01158,77.64745
Srinidhi Hotel,34682,13.01175,77.64728
Srinivasa Kalyana Mantapa,23966,12.926,77.54438
Srinivasa Kalyana Mantapa,24346,12.92585,77.54428
Srinivasa Nagara,22511,12.93816,77.55687
Srinivasa Nagara,22512,12.93822,77.55649
Srinivasa Nagara PattegarPalya,26652,12.97645,77.52365
Srinivasa Nagara PattegarPalya,34686,12.97649,77.52346
Srinivasa Saligrama,35965,12.90122,77.41071
Srinivasa Temple,24192,13.00835,77.54499
Srinivasapura Colony,34689,13.08125,77.35051
Srinivasapura Cross,26662,13.07502,77.36488
Srinivasapura Cross,34690,13.126,77.64513
Srinivasapura Cross,34691,13.12598,77.64524
Srinivasapura Cross,34692,13.07511,77.36469
Srinivasapura Cross,34693,13.07494,77.36505
Srinivasapura Cross,36801,12.904,77.51066
Srinivasapura Cross,36802,12.90402,77.51052
Srinivasapura Kogilu,22513,13.10349,77.62349
Srinivasapura Kogilu,22514,13.10335,77.62358
Srinivasapura Nelamangala,34694,13.08512,77.34075
Srinivasapura Uttarahalli Road,26666,12.90086,77.51092
Srinivasapura Uttarahalli Road,34695,12.90129,77.51091
Sriram Properties,22515,12.81068,77.78464
Sriram Properties,22516,12.81145,77.78476
Srirama Layout Avalahalli Road,26611,13.03975,77.72935
Srirama Layout Avalahalli Road,26670,13.0397,77.72935
Srirama Reddy Layout,22517,12.97175,77.68157
Srirama Reddy Layout,24154,12.97182,77.68145
Sriramapura Bommasandra Road,26673,12.80224,77.66201
Sriramapura Bommasandra Road,34697,12.80234,77.66218
Sriramapura Circle,26617,13.06657,77.60977
Sriramapura Circle,34672,13.06658,77.60966
Sriramapura Circle,35174,13.06668,77.60981
Sriramapura Colony,26675,13.02285,77.31241
Sriramapura Colony,34698,13.0228,77.31245
Sriramapura Cross,26618,13.06767,77.61321
Sriramapura Cross,35175,13.06771,77.61311
Srirampura 7th Cross,32628,12.98856,77.56659
Srirangam Silk House HSR Layout,26124,12.9124,77.63527
Srirangam Silk House HSR Layout,38144,12.91245,77.63521
St Bentic School,26687,12.88709,77.45876
St Bentic School,34703,12.88689,77.45889
St Clare School,26688,12.91462,77.44773
St Francis School,23808,12.88898,77.62568
St Francis School,23816,12.8888,77.62563
St Johns High School Thomas Cafe,37046,12.99458,77.60995
St Johns Hospital,21191,12.92959,77.61584
St Johns Hospital,21192,12.92909,77.61531
St Johns Hospital,35369,12.92933,77.61594
St Johns School Thamos Cafe,26692,12.99165,77.61155
St Johns Wood Apartment Tavarekere,26693,12.93022,77.60969
St Joseph Boys High School Musuem Road,23433,12.97193,77.6044
St Joseph College,21194,12.97036,77.60368
St Joseph's Indian School/ Malya Hospital,21193,12.97052,77.5943
St Josephine School Annapoorneshwarinagara,22685,12.97784,77.50569
St Josephine School Annapoorneshwarinagara,22695,12.9778,77.50574
St Marthas Hospital,21195,12.96945,77.58716
St Marys School,24141,12.84594,77.60942
St Marys School,24338,12.84573,77.60954
St Patrick Church,22518,12.97023,77.60517
St Vincent Palloti School,26699,13.03196,77.65093
St francis College,23893,12.92441,77.63086
St francis College,23921,12.92432,77.63124
State Bank India Garage,21608,12.97435,77.6015
State Bank of India,22519,13.04999,77.55345
State Bank of India,22705,13.05051,77.55309
Steel Factory Banasawadi,22661,13.01333,77.6498
Steel Factory Banasawadi,36246,13.01306,77.64934
Sterling Apartment,26703,13.05783,77.58845
Sterling Apartment,34706,13.05778,77.58834
Stone Factory,26707,12.84427,77.4977
Stone Factory,34708,12.84428,77.4976
Subbaiah Circle,21196,12.96266,77.59093
Subbaiah Circle,23999,12.96258,77.59102
Subbanna Garden,34709,12.96468,77.5322
Subbanna Garden,36351,12.96464,77.53225
Subbarayappanapalya,26710,12.87866,77.42027
Subbarayappanapalya 1,31413,12.87871,77.42019
Subbarayappanapalya Cross,26712,12.88939,77.43763
Subbarayappanapalya Cross,34710,12.88926,77.43769
Subbayyanapalya/Ayyappa Temple,29659,13.00747,77.64063
Subbayyanapalya/Ayyappa Temple,36254,13.00755,77.64093
Subhashnagara Hosa Road,34711,12.87083,77.63833
Subramanya Swamy Temple,21197,12.94171,77.562
Subramanya Swamy Temple,21198,12.94359,77.56165
Subramanyanagara,26716,13.00409,77.56133
Subramanyanagara,34712,13.00415,77.56136
Subramanyanagara Police Station,27714,13.0034,77.55341
Subramanyanagara Police Station,34265,13.00347,77.55356
Subramanyanagara Thyamagondlu,26718,13.21181,77.31258
Subramanyanagara Thyamagondlu,34713,13.2118,77.31251
Subramanyapura KEB,22159,12.89767,77.54629
Subramanyapura KEB,22160,12.89758,77.54636
Subramanyapura Police Station,22393,12.90147,77.54418
Subramanyapura Police Station,22394,12.90144,77.54414
Subramanyapura Post Office,22398,12.89884,77.54391
Subramanyapura Post Office,34276,12.89879,77.54392
Sudduguntepalya,23957,12.93123,77.60988
Sudduguntepalya,23964,12.9312,77.60985
Sugganahalli,26724,12.79946,77.31889
Sugganahalli Circle,26726,12.80091,77.31467
Sugganahalli Circle,38486,12.8009,77.31466
Suggatta,34718,13.14482,77.60357
Sujatha Talkies,21199,12.98262,77.56234
Sujatha Talkies,21200,12.98246,77.56208
Sulibele,26730,13.18673,77.80293
Sulibele,34719,13.18673,77.80311
Sulibele KEB,26732,13.18552,77.80023
Sulibele KEB,34720,13.18568,77.80048
Sulibele Quarters,26734,13.18894,77.80542
Sulibele Quarters,34721,13.18904,77.80538
Sulikere,34722,12.93906,77.44804
Sulikere Cross,26738,12.93484,77.44647
Sulikere Cross,34723,12.93479,77.44652
Sulikere Palya,26740,12.94457,77.44959
Sulikunte,34725,13.246,77.5803
Sulikunte,35124,12.89246,77.72846
Sulikunte,35238,12.89228,77.72851
Sulivara,26744,12.90295,77.36217
Sulivara,34726,12.90299,77.36211
Sulivara Cross,26746,12.90248,77.36759
Sulivara Cross,34727,12.9025,77.36752
Sultan palya,35078,13.02658,77.60407
Sultan palya,35285,13.02654,77.60409
Sultanpalya,26749,12.82757,77.77871
Sultanpalya,34728,12.82754,77.77855
Sultanpalya Cross Pushpanjali Talkies,21201,13.02211,77.60242
Sultanpalya Cross Pushpanjali Talkies,21202,13.02215,77.60241
Summanahalli,21203,12.98682,77.52077
Summanahalli,21204,12.98739,77.51914
Summanahalli,26750,12.98631,77.51934
Summanahalli,35413,12.98824,77.5195
Sumuka Layout,26754,12.85473,77.70018
Sumuka Layout,34730,12.85481,77.6999
Sun Shine School,26756,13.03088,77.66821
Sun Shine School,34731,13.03098,77.66837
Sun Valley Public School Thimmsandra,26758,13.12852,77.77387
Sun Valley Public School Thimmsandra,34732,13.12839,77.77382
Sundara Nagara,26760,13.07151,77.42296
Sundaram Estate,26762,12.77732,77.47597
Sundaram Estate,34734,12.77736,77.47598
Sunkadakatte,21205,12.98946,77.50638
Sunkadakatte,21206,12.99018,77.5038
Sunkadakatte,22524,12.98931,77.50583
Sunkadakatte,36607,12.98989,77.50154
Sunkadakatte Junction,35966,12.98936,77.50768
Super Talkies (Cottonpet Hospital),20729,12.96808,77.57023
Surabhi Layout,35114,12.86746,77.58189
Surabhi Layout,35351,12.86762,77.58187
Suradenapura Cross,33823,13.20639,77.56285
Suradenapura Gate,26767,13.20445,77.55912
Suradenapura Gate,34736,13.20426,77.55907
Suragajakkanahalli,24091,12.73946,77.66911
Suragajakkanahalli,24218,12.73972,77.66906
Suranjan Das Road/NGEF,23421,12.98648,77.64797
Suranjan Das Road/NGEF,26771,12.98643,77.6481
Surdenapura Gate,26770,13.20635,77.56287
Surya Nagara,23833,12.79081,77.70578
Surya Nagara,23984,12.79071,77.70562
Surya Nagara Apartment,24318,12.9314,77.76252
Surya Nagara Apartment,24331,12.9313,77.76268
Suryacity Gate,26775,12.79258,77.70601
Suryacity Gate,35227,12.79268,77.70616
Suvarna Karnataka Bus Stand,26778,13.06022,77.59
Suvarna Karnataka Bus Stand,34739,13.06025,77.59009
Suvarna Nagara,26779,13.03327,77.49453
Suvarna Nagara,26780,13.03324,77.49491
Swabhiman Park,38146,12.9122,77.64151
Swabiman Park,38145,12.91229,77.6414
Swami Narayana Gurukula,21207,12.86656,77.43691
